"corpus_sha256","artifact_id","artifact_sha256","start_offset","end_offset","final_audit_record_id","coverage_status","notes"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_06","5f267b1980c2588647ae0706bc17b7e64ae8487f75aa0d94d992ff3250cbb336","9818309","9820632","CHI_R4_AUDIT_03818","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_07","72d5cd13bbc6b18f1dfc91b39ebec78b58a1b06fd05197902382b026bf8ee744","9820632","9822976","CHI_R4_AUDIT_03819","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_08","c09a1decde3b53b73f3c94e443dfeee403ccf301924437e7b77d6da56a005bea","9822976","9825344","CHI_R4_AUDIT_03820","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_09","ddf04342f502bde00e8692a2f3bdefa81e5c664dddab6df5df5d3481db3dd6d1","9825344","9827859","CHI_R4_AUDIT_03821","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_10","168298f1c756abf6bd33c48b99815933df3e053ee4dff45b55be3d07674089a8","9827859","9830172","CHI_R4_AUDIT_03822","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_11","e58b38d460189f4c9677df0c3bad4ad1952603501284ec2099543a46913b74fa","9830172","9832467","CHI_R4_AUDIT_03823","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_290_12","497381ca700295d4abdd51a3a5047d0ef1867fc69f4242d23807723765b98cc9","9832467","9834945","CHI_R4_AUDIT_03824","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_01","660320ef150aab6f74dbcb3853165473fcce9834845a68ee30b0de6cfad4ce4e","9834945","9837118","CHI_R4_AUDIT_03825","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_02","f48b3257fcfca0087d0edcfe625dda90b99925f97b8ca92b4aa85268eea07b6b","9837118","9839219","CHI_R4_AUDIT_03826","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_03","61a8796bdd1f7a8e0c0fad6531005033da4e0d34c13315bf20b8663c9111d89c","9839219","9841353","CHI_R4_AUDIT_03827","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_04","e5090a365f47d5ed9fd9772a5a7b314bb2433e034e76c3c974f9a90bafb4341d","9841353","9843484","CHI_R4_AUDIT_03828","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_05","7c206b973b70fc49ecff3d5be90e3eb9199fefceba30468edf2471afe383d8cd","9843484","9845702","CHI_R4_AUDIT_03829","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_06","2422864e89bd605ed69f1411da07730930fc89fb67e2523b6a9b874dd8356b95","9845702","9847794","CHI_R4_AUDIT_03830","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_07","c059a78e47cceb0885391d09abf472a45658f80db54c93daa84559b478ed6dc5","9847794","9849901","CHI_R4_AUDIT_03831","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_08","76cd143ca9cfa7d3c9db7e128250c3db2b1105455e76106fda5decb6446549f4","9849901","9851951","CHI_R4_AUDIT_03832","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_09","e5b6e9df87d8b4228cf96499a8c797e4c59f881127caf72b78d83bba99f19b64","9851951","9854082","CHI_R4_AUDIT_03833","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_10","4f773c1db00f61692c9e7003b4a0df5216798cc9e4308dbd3499052232e15536","9854082","9856122","CHI_R4_AUDIT_03834","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_11","d1097f70463fe5ff1f61c36756e525e010b32f1909376414a441d6f405ce9fc8","9856122","9858168","CHI_R4_AUDIT_03835","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_291_12","eb753ef947682e6db8e94caec58ef39dc8cb48b2df1a9d17642136a60c2fc089","9858168","9860304","CHI_R4_AUDIT_03836","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_01","107f5130faeab20ec69cdbdfe13211465201d38aba4e64eb09662989e417793c","9860304","9862588","CHI_R4_AUDIT_03837","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_02","ddfb0a35f23dd001cc8e3681176600b9201b45386f82f4e27e71e845e839f452","9862588","9864830","CHI_R4_AUDIT_03838","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_03","bd7d487521b416aafbb19013d0ac14ee7943715617e8a71979613cb063d37879","9864830","9867093","CHI_R4_AUDIT_03839","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_04","d987ea2a289311506266efac12fe03fdc98bbeba12bb76bd12b18732cfe4cb20","9867093","9869389","CHI_R4_AUDIT_03840","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_05","cf5f809726b619322b0d1c1c70af20f77e2c20c8cfd0ae02cf9cede82c4200ba","9869389","9871748","CHI_R4_AUDIT_03841","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_06","38927beb5a2931cec16c2b8739291e7336d4b8c45535d13cf142d735707b793f","9871748","9874005","CHI_R4_AUDIT_03842","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_07","189cbd0be61d9a3a673903b5f1807617c91e4634a181a0c1a0e9f7247658a1ea","9874005","9876235","CHI_R4_AUDIT_03843","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_08","1bd24d0463ba392966a06e8ce7068ff15b8a672518d9d05ebf3712bb7b35b164","9876235","9878462","CHI_R4_AUDIT_03844","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_09","1070ae7586aefa4c815b544dec5fe937687f5a3b9305912d990fe3a837efd2e2","9878462","9880776","CHI_R4_AUDIT_03845","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_10","78ea50f306ce5e1ad98296ca22ebb13a3634f7d0cef458ba76ba352db98a1153","9880776","9882993","CHI_R4_AUDIT_03846","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_11","d576633c5ebe6b96fae5266f0f2d6d595d2ecea40bbb2583e406fd2d2dd25f5e","9882993","9885180","CHI_R4_AUDIT_03847","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_292_12","7350d505679f5e3fef0a74356a518cdb80995549c4f2dbcb68802037528b8153","9885180","9887475","CHI_R4_AUDIT_03848","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_01","3f9ef7b1680f8d910bef3be6c9ead272a919edd23ca7c77ab1638e1637694d9f","9887475","9889708","CHI_R4_AUDIT_03849","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_02","7642c31bde4235297f15bb0a22014d2645f69e8485731d6b42ceceb653717e9f","9889708","9891911","CHI_R4_AUDIT_03850","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_03","81a0d17014da340c2a82d12b003e6a5d9ede449b7ff43c0c26aa26d7c356096e","9891911","9894147","CHI_R4_AUDIT_03851","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_04","df19a7f91d657709680d4ae454d09340884d5830b17cfb1502ea394f9ab31428","9894147","9896362","CHI_R4_AUDIT_03852","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_05","389783db203d9cad661f3ba638cbd3ac213ee43f4563be600c4727286c90b6c4","9896362","9898628","CHI_R4_AUDIT_03853","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_06","dae12428386e4a0d02c40d5a1b53ab6fb6d644091fab48733e2e57b4f693a2d4","9898628","9900822","CHI_R4_AUDIT_03854","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_07","5984315655e7ad67da45a3c74731139207520656c15d98e151d4a731660be704","9900822","9903025","CHI_R4_AUDIT_03855","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_08","09987f3de9005aa60470948fe5a89f8a8b8350c53f7be5654893426d04a30e89","9903025","9905231","CHI_R4_AUDIT_03856","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_09","4e83b0b236981445190c80b7dbee257a4b88b7efee7adbe98a094e24b8f5e546","9905231","9907458","CHI_R4_AUDIT_03857","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_10","03d99b7504b33f6e296f420a6a3be3a74a1f869b14a40859df8974a884fa44e4","9907458","9909654","CHI_R4_AUDIT_03858","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_11","e587706a771c886e41f8098293a4215563f8f667d674aa0466f8e889a9a72b61","9909654","9911838","CHI_R4_AUDIT_03859","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_293_12","e4051d1bc29bed6bcacc93ab36643349f5d89cad5d61233cd3fd3736b97beb90","9911838","9914040","CHI_R4_AUDIT_03860","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_01","a6ad5af21a587a34b27531fe9be52081dfde05fb2b44ac84dc12828afdf1a951","9914040","9915977","CHI_R4_AUDIT_03861","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_02","a7b65570747a4ab62e2171f975a4da2f4ce5b4d736a4d405c8d721c107a38245","9915977","9917938","CHI_R4_AUDIT_03862","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_03","f07f475f343e06e1947d43bc8fab8296cb32c5c0f1b84bd25dca16b35268ef15","9917938","9919896","CHI_R4_AUDIT_03863","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_04","9c38dd2f26a3d00ab2b104740ed9befeab8b8af46d69a7fbb0616338a2389438","9919896","9921842","CHI_R4_AUDIT_03864","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_05","565ce8dad1e85fd5f49d152bd6595ba6005ca5f5e34ecfbdd87a26902df65e7a","9921842","9923833","CHI_R4_AUDIT_03865","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_06","dce8153bc2c8448ef641210e8a6e803bd5fc799ed31f3864c45971738d94f883","9923833","9925647","CHI_R4_AUDIT_03866","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_07","a32b2bc6da6833a6f337b83716f21f80bc18204581374fa5d01baf2de426666b","9925647","9927554","CHI_R4_AUDIT_03867","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_08","aebcab3c6ceabfe1537092547a82ed166b315ad518297461f33870cc04eeea3c","9927554","9929398","CHI_R4_AUDIT_03868","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_09","4802554bd6214152dd684c93aa93e523512c265987f6efd7b8d20e6df9f70b7b","9929398","9931242","CHI_R4_AUDIT_03869","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_10","8f63def98e68a13967241e31b478163f374c59b488cd9308ffabedac8a671ed6","9931242","9933124","CHI_R4_AUDIT_03870","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_11","69fe569c465c70badb8e867f7632f0bc048613d5d314f3233be1d93827910651","9933124","9934958","CHI_R4_AUDIT_03871","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_294_12","d6da801ae94b7b4ee04abdda937b3da5085c4bc1c040e4d7b9bef51870a1d1d6","9934958","9936759","CHI_R4_AUDIT_03872","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_01","91571821d15ea9673dbcd1343023bfab2a14a820b7c1ef5ba1b7b63f8704c47f","9936759","9938995","CHI_R4_AUDIT_03873","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_02","2d329e3b9dc0cd5fe48988f1628e727ea9e9c381a3a0803c52c6aeede4006087","9938995","9941216","CHI_R4_AUDIT_03874","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_03","59f2742e81ba538c223b385bec881c408a5a45cdd48fcf6c7bafffbddb064565","9941216","9943473","CHI_R4_AUDIT_03875","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_04","eb37b1d620ee5bee514945b291c458de84db4d26002c0d74f2921d5c73af2977","9943473","9945715","CHI_R4_AUDIT_03876","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_05","547aca8f6502a0962751556422f08bf2c0a876aea6473728f4535cb42eac60ce","9945715","9948005","CHI_R4_AUDIT_03877","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_06","4955585d86a48c464a1f8fdaeed4df009ac00e956562549c4f517ba85884898a","9948005","9950169","CHI_R4_AUDIT_03878","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_07","7ae89a38a185ee882c0e5606b6eab7da24a6b2ff08bb2a9456bdcb633b3506d2","9950169","9952390","CHI_R4_AUDIT_03879","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_08","c881621fbf0e17a13f10ef3385ffa456433f309e6625a8e76f3bac8a4afd99c7","9952390","9954602","CHI_R4_AUDIT_03880","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_09","850a617bff4818babf200716c8a812fac6e2bd2a1fb75447e1246e5504a6ec08","9954602","9956841","CHI_R4_AUDIT_03881","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_10","344b9f8cc680bb1f3e3bc2613dff7ff91ddfac1382ebe2b3e48f48e9de36328f","9956841","9959043","CHI_R4_AUDIT_03882","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_11","ae508148f3195e35bd58a831215fc604a12e5455c33cd90119554599c8ee1d99","9959043","9961245","CHI_R4_AUDIT_03883","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_295_12","e1cba4bd4d3cd0baac76dc8527413813409b263518a9c0e4a24212a8125f63e2","9961245","9963489","CHI_R4_AUDIT_03884","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_01","a235e6243b185b06e74c2ec3981cfa44460aacae036671f920ab4a0a7ef3f07e","9963489","9965441","CHI_R4_AUDIT_03885","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_02","4c3a232536410faa0af0a86893320668f0401422eec12d3f1502b0373ef5401e","9965441","9967465","CHI_R4_AUDIT_03886","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_03","8e0a084fa587639d9afd2e2141db1b4724c1be8b8803d822c4edfa2c89c19c94","9967465","9969456","CHI_R4_AUDIT_03887","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_04","fe073dc72f192ebaaf2494edb10b61bbbd5adb8031bf852083315f676f80d1a1","9969456","9971411","CHI_R4_AUDIT_03888","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_05","cc9a874d8e0647f49fcde31637655d5897fa926413ccb64f132620fc30bd263d","9971411","9973417","CHI_R4_AUDIT_03889","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_06","ddbe7b441a0510e3b42e7bfb5159e5ad37d7f1ce527c804e7b3c00b8f43cfe3f","9973417","9975264","CHI_R4_AUDIT_03890","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_07","c862670f6418282e6bf81cb41332d173c8f1a0d80b61c6479374f4de960a22d8","9975264","9977204","CHI_R4_AUDIT_03891","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_08","52e8cf427541fe387b354ca44012f7056f2bf46bfffc0e8303524cdcc5d04470","9977204","9979105","CHI_R4_AUDIT_03892","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_09","3e579220a5d6c704e80d6e3353c83d3fb072d22e370d45b1eb5d6f0ebba5f40f","9979105","9980988","CHI_R4_AUDIT_03893","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_10","36c29620e7d6bc0998283445c2db1f5acad9965ad99795cc9ff262ba44edcd74","9980988","9982885","CHI_R4_AUDIT_03894","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_11","4a76dc08c78210d171102151d894ebc139149c7ef4706e6d6410f3f048518457","9982885","9984764","CHI_R4_AUDIT_03895","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_296_12","e00f2d1acc51affa737cd65d7a2167749840cc8c00676b881c7eeb29f113a614","9984764","9986634","CHI_R4_AUDIT_03896","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_01","4a85b31d81748a394ea3a8dfcbc3c5cdf154653cc9f1a3780fc4e57452810a73","9986634","9988789","CHI_R4_AUDIT_03897","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_02","3371f60c17a31bdc8ec5c9aa8c6b1c24e2fce8a19b3742e2a52424874fe9dd5f","9988789","9990779","CHI_R4_AUDIT_03898","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_03","308eac6a1d92798a249534940ae9c40cc10c6f74cafea50163b2616d3468bafc","9990779","9992811","CHI_R4_AUDIT_03899","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_04","a03336e6239814900203cc2557444a6709c50466c708544f4bb91dacd743f07b","9992811","9994828","CHI_R4_AUDIT_03900","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_05","8b08844febdab4e869371208ed0311f1c6088a97054062b8b406a7a51ae310ff","9994828","9996956","CHI_R4_AUDIT_03901","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_06","3e30d1735268e118d350e7c9b40cbae91b77ae06834f82c516bb36cc97851d30","9996956","9998886","CHI_R4_AUDIT_03902","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_07","9e04fd9658fe6be4c49932c56f2f3894633ce7da11ed976b0eec7c636e0b6339","9998886","10000972","CHI_R4_AUDIT_03903","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_08","1c848611615d20a5882e86b0be01090e544f067e7137335fdf2f524247cb3a63","10000972","10003040","CHI_R4_AUDIT_03904","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_09","3ba23894148d1841563f0cbc36dcf4ec2a472910dcc2961998258febd9c30f27","10003040","10004943","CHI_R4_AUDIT_03905","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_10","5f6824f0d69444b69a70b37d87ddee2b87e0e598ceaa2325f257c995af717a8c","10004943","10006935","CHI_R4_AUDIT_03906","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_11","723f20fc07c56ac79f4381e25b4ba2ca68a38e9d076ead3ea740804565e1f9f0","10006935","10008903","CHI_R4_AUDIT_03907","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_297_12","ee83cf4403ee37ee7c4cd6e5e8c172c74f5da7596d0c8f1878775c6b6ca7c3a7","10008903","10010868","CHI_R4_AUDIT_03908","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_298_01","3785cb02bd8110b70175958a9e9cc7b7323b70882f9e8fd35332f35b673cbe18","10010868","10013347","CHI_R4_AUDIT_03909","covered","UTF-8 byte range; no gap or overlap"
